MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
2008-2009_Aston Villa_Fulham,2008-2009,15,2008-11-29,,Aston Villa,Fulham,0,0,D,0,0,D,M Jones,12,5,4,2,11,4,9,16,0,2,0,0,1.57,3.8,6.5,,,,,,,,,,,,,1,1
2008-2009_Middlesbrough_Newcastle,2008-2009,15,2008-11-29,,Middlesbrough,Newcastle,0,0,D,0,0,D,A Wiley,14,10,7,5,7,2,9,7,1,1,0,0,2.2,3.3,3.4,,,,,,,,,,,,,1,1
2008-2009_Stoke_Hull,2008-2009,15,2008-11-29,,Stoke,Hull,1,1,D,0,1,A,K Stroud,10,6,5,5,5,3,17,20,2,3,0,0,2.4,3.4,2.88,,,,,,,,,,,,,1,1
2008-2009_Sunderland_Bolton,2008-2009,15,2008-11-29,,Sunderland,Bolton,1,4,A,1,3,A,C Foy,14,11,9,6,5,6,9,6,4,0,0,0,2.25,3.3,3.3,,,,,,,,,,,,,0,3
2008-2009_Wigan_West Brom,2008-2009,15,2008-11-29,,Wigan,West Brom,2,1,H,0,0,D,P Dowd,17,17,9,9,6,8,10,7,0,2,0,0,1.73,3.6,5.0,,,,,,,,,,,,,3,0
2008-2009_Chelsea_Arsenal,2008-2009,15,2008-11-30,,Chelsea,Arsenal,1,2,A,1,0,H,M Dean,12,9,5,6,3,2,18,16,2,0,0,0,1.8,3.4,5.0,,,,,,,,,,,,,0,3
2008-2009_Man City_Man United,2008-2009,15,2008-11-30,,Man City,Man United,0,1,A,0,1,A,H Webb,10,12,1,8,3,8,17,15,2,5,0,1,4.33,3.6,1.83,,,,,,,,,,,,,0,3
2008-2009_Portsmouth_Blackburn,2008-2009,15,2008-11-30,,Portsmouth,Blackburn,3,2,H,0,0,D,M Halsey,9,10,6,2,8,10,5,12,0,1,0,0,2.1,3.3,3.6,,,,,,,,,,,,,3,0
2008-2009_Tottenham_Everton,2008-2009,15,2008-11-30,,Tottenham,Everton,0,1,A,0,0,D,S Bennett,14,8,6,6,5,1,9,16,1,3,0,0,1.91,3.5,4.0,,,,,,,,,,,,,0,3
2008-2009_Liverpool_West Ham,2008-2009,15,2008-12-01,,Liverpool,West Ham,0,0,D,0,0,D,P Walton,21,7,8,3,17,5,5,7,1,1,0,0,1.3,5.0,12.0,,,,,,,,,,,,,1,1
2008-2009_Arsenal_Wigan,2008-2009,16,2008-12-06,,Arsenal,Wigan,1,0,H,1,0,H,S Bennett,11,10,4,4,8,3,13,13,1,2,0,0,1.33,4.75,11.0,,,,,,,,,,,,,3,0
2008-2009_Blackburn_Liverpool,2008-2009,16,2008-12-06,,Blackburn,Liverpool,1,3,A,0,0,D,A Marriner,7,10,3,6,5,6,11,9,2,2,0,0,5.5,3.5,1.73,,,,,,,,,,,,,0,3
2008-2009_Bolton_Chelsea,2008-2009,16,2008-12-06,,Bolton,Chelsea,0,2,A,0,2,A,H Webb,21,11,11,7,10,2,14,16,2,1,0,0,7.0,3.8,1.53,,,,,,,,,,,,,0,3
2008-2009_Fulham_Man City,2008-2009,16,2008-12-06,,Fulham,Man City,1,1,D,1,1,D,R Styles,12,15,8,7,9,7,6,5,2,1,0,0,2.6,3.2,2.8,,,,,,,,,,,,,1,1
2008-2009_Hull_Middlesbrough,2008-2009,16,2008-12-06,,Hull,Middlesbrough,2,1,H,0,0,D,S Tanner,17,9,7,7,8,6,10,8,1,1,0,1,2.38,3.25,3.1,,,,,,,,,,,,,3,0
2008-2009_Man United_Sunderland,2008-2009,16,2008-12-06,,Man United,Sunderland,1,0,H,0,0,D,M Halsey,27,2,15,2,10,1,8,8,1,0,0,0,1.14,7.5,23.0,,,,,,,,,,,,,3,0
2008-2009_Newcastle_Stoke,2008-2009,16,2008-12-06,,Newcastle,Stoke,2,2,D,2,0,H,M Riley,9,12,6,4,6,3,10,17,0,1,0,0,1.8,3.5,4.75,,,,,,,,,,,,,1,1
2008-2009_Everton_Aston Villa,2008-2009,16,2008-12-07,,Everton,Aston Villa,2,3,A,1,1,D,M Atkinson,12,5,7,5,10,6,18,16,2,1,0,0,2.62,3.25,2.75,,,,,,,,,,,,,0,3
2008-2009_West Brom_Portsmouth,2008-2009,16,2008-12-07,,West Brom,Portsmouth,1,1,D,1,0,H,M Dean,14,6,8,3,3,5,11,12,1,2,0,0,2.62,3.25,2.75,,,,,,,,,,,,,1,1
2008-2009_West Ham_Tottenham,2008-2009,16,2008-12-08,,West Ham,Tottenham,0,2,A,0,0,D,C Foy,11,17,4,12,7,5,13,16,2,0,0,0,2.75,3.25,2.62,,,,,,,,,,,,,0,3
2008-2009_Aston Villa_Bolton,2008-2009,17,2008-12-13,,Aston Villa,Bolton,4,2,H,2,1,H,L Probert,16,9,7,5,10,3,7,16,0,1,0,0,1.67,3.6,5.5,,,,,,,,,,,,,3,0
2008-2009_Liverpool_Hull,2008-2009,17,2008-12-13,,Liverpool,Hull,2,2,D,2,2,D,A Wiley,22,9,10,3,8,4,12,8,3,3,0,0,1.33,5.0,10.0,,,,,,,,,,,,,1,1
2008-2009_Man City_Everton,2008-2009,17,2008-12-13,,Man City,Everton,0,1,A,0,0,D,M Halsey,7,11,4,4,5,7,10,7,0,1,0,0,2.0,3.4,3.8,,,,,,,,,,,,,0,3
2008-2009_Middlesbrough_Arsenal,2008-2009,17,2008-12-13,,Middlesbrough,Arsenal,1,1,D,1,1,D,P Walton,8,17,3,11,5,10,8,11,0,1,0,0,4.5,3.6,1.8,,,,,,,,,,,,,1,1
2008-2009_Stoke_Fulham,2008-2009,17,2008-12-13,,Stoke,Fulham,0,0,D,0,0,D,S Attwell,6,9,2,6,5,6,16,2,1,1,0,0,2.5,3.25,2.88,,,,,,,,,,,,,1,1
2008-2009_Sunderland_West Brom,2008-2009,17,2008-12-13,,Sunderland,West Brom,4,0,H,3,0,H,L Mason,16,14,10,6,1,11,8,14,1,2,0,0,2.0,3.4,3.8,,,,,,,,,,,,,3,0
2008-2009_Tottenham_Man United,2008-2009,17,2008-12-13,,Tottenham,Man United,0,0,D,0,0,D,M Dean,11,15,6,12,4,14,10,9,1,1,0,0,4.5,3.5,1.83,,,,,,,,,,,,,1,1
2008-2009_Wigan_Blackburn,2008-2009,17,2008-12-13,,Wigan,Blackburn,3,0,H,2,0,H,H Webb,10,11,5,4,6,9,9,14,1,1,0,0,2.1,3.3,3.6,,,,,,,,,,,,,3,0
2008-2009_Chelsea_West Ham,2008-2009,17,2008-12-14,,Chelsea,West Ham,1,1,D,0,1,A,M Riley,19,4,12,2,9,4,13,20,3,2,0,0,1.25,5.5,15.0,,,,,,,,,,,,,1,1
2008-2009_Portsmouth_Newcastle,2008-2009,17,2008-12-14,,Portsmouth,Newcastle,0,3,A,0,0,D,C Foy,18,10,6,5,8,5,15,5,4,1,0,0,2.05,3.2,3.4,,,,,,,,,,,,,0,3
2008-2009_Blackburn_Stoke,2008-2009,18,2008-12-20,,Blackburn,Stoke,3,0,H,3,0,H,P Walton,10,14,9,4,3,7,13,11,0,2,0,0,1.83,3.5,4.5,,,,,,,,,,,,,3,0
2008-2009_Bolton_Portsmouth,2008-2009,18,2008-12-20,,Bolton,Portsmouth,2,1,H,2,1,H,M Atkinson,19,8,10,5,6,3,14,16,1,1,0,0,2.2,3.25,3.4,,,,,,,,,,,,,3,0
2008-2009_Fulham_Middlesbrough,2008-2009,18,2008-12-20,,Fulham,Middlesbrough,3,0,H,1,0,H,K Stroud,19,12,13,5,6,4,12,7,0,2,0,0,2.2,3.25,3.5,,,,,,,,,,,,,3,0
2008-2009_Hull_Sunderland,2008-2009,18,2008-12-20,,Hull,Sunderland,1,4,A,1,1,D,M Riley,14,15,8,6,6,6,20,10,3,1,1,0,2.1,3.25,3.75,,,,,,,,,,,,,0,3
2008-2009_West Ham_Aston Villa,2008-2009,18,2008-12-20,,West Ham,Aston Villa,0,1,A,0,0,D,M Halsey,17,10,13,4,7,6,7,10,2,1,0,0,3.0,3.4,2.37,,,,,,,,,,,,,0,3
2008-2009_Arsenal_Liverpool,2008-2009,18,2008-12-21,,Arsenal,Liverpool,1,1,D,1,1,D,H Webb,6,10,3,6,2,1,14,17,3,3,1,0,2.4,3.25,3.0,,,,,,,,,,,,,1,1
2008-2009_Newcastle_Tottenham,2008-2009,18,2008-12-21,,Newcastle,Tottenham,2,1,H,1,1,D,A Marriner,7,11,4,6,4,7,9,7,3,2,0,0,2.37,3.4,3.0,,,,,,,,,,,,,3,0
2008-2009_West Brom_Man City,2008-2009,18,2008-12-21,,West Brom,Man City,2,1,H,0,0,D,C Foy,12,11,7,7,5,7,10,9,2,1,0,0,3.25,3.3,2.25,,,,,,,,,,,,,3,0
2008-2009_Everton_Chelsea,2008-2009,18,2008-12-22,,Everton,Chelsea,0,0,D,0,0,D,P Dowd,10,6,8,2,6,5,16,12,0,3,0,1,5.0,3.6,1.73,,,,,,,,,,,,,1,1
2008-2009_Aston Villa_Arsenal,2008-2009,19,2008-12-26,,Aston Villa,Arsenal,2,2,D,0,1,A,L Mason,13,8,9,6,7,6,10,10,4,4,0,0,2.5,3.3,2.87,,,,,,,,,,,,,1,1
2008-2009_Chelsea_West Brom,2008-2009,19,2008-12-26,,Chelsea,West Brom,2,0,H,2,0,H,R Styles,23,6,15,2,7,5,7,7,1,0,0,0,1.14,7.5,21.0,,,,,,,,,,,,,3,0
2008-2009_Liverpool_Bolton,2008-2009,19,2008-12-26,,Liverpool,Bolton,3,0,H,1,0,H,A Wiley,18,4,8,2,16,3,7,12,1,3,0,0,1.33,4.5,12.0,,,,,,,,,,,,,3,0
2008-2009_Man City_Hull,2008-2009,19,2008-12-26,,Man City,Hull,5,1,H,4,0,H,A Marriner,23,15,16,11,8,10,15,14,0,4,0,0,1.8,3.6,4.5,,,,,,,,,,,,,3,0
2008-2009_Middlesbrough_Everton,2008-2009,19,2008-12-26,,Middlesbrough,Everton,0,1,A,0,0,D,M Riley,7,11,5,6,5,8,28,14,5,1,0,0,2.5,3.3,2.87,,,,,,,,,,,,,0,3
2008-2009_Portsmouth_West Ham,2008-2009,19,2008-12-26,,Portsmouth,West Ham,1,4,A,1,1,D,S Bennett,21,16,14,9,9,5,14,9,1,3,0,0,2.2,3.25,3.4,,,,,,,,,,,,,0,3
2008-2009_Stoke_Man United,2008-2009,19,2008-12-26,,Stoke,Man United,0,1,A,0,0,D,C Foy,6,17,3,10,6,9,13,7,4,2,1,0,12.0,5.0,1.3,,,,,,,,,,,,,0,3
2008-2009_Sunderland_Blackburn,2008-2009,19,2008-12-26,,Sunderland,Blackburn,0,0,D,0,0,D,M Atkinson,13,7,8,3,5,2,5,11,0,3,0,0,2.25,3.25,3.3,,,,,,,,,,,,,1,1
2008-2009_Tottenham_Fulham,2008-2009,19,2008-12-26,,Tottenham,Fulham,0,0,D,0,0,D,P Walton,14,10,7,7,4,2,7,11,0,1,0,0,1.72,3.6,5.0,,,,,,,,,,,,,1,1
2008-2009_Wigan_Newcastle,2008-2009,19,2008-12-26,,Wigan,Newcastle,2,1,H,1,0,H,M Dean,11,5,5,3,7,4,14,11,2,3,0,1,2.25,3.3,3.25,,,,,,,,,,,,,3,0
2008-2009_Arsenal_Portsmouth,2008-2009,20,2008-12-28,,Arsenal,Portsmouth,1,0,H,0,0,D,A Wiley,11,4,7,3,11,2,9,9,0,1,0,0,1.4,4.5,10.0,,,,,,,,,,,,,3,0
2008-2009_Blackburn_Man City,2008-2009,20,2008-12-28,,Blackburn,Man City,2,2,D,1,0,H,H Webb,11,13,6,3,4,3,14,9,2,1,0,0,2.62,3.3,2.87,,,,,,,,,,,,,1,1
2008-2009_Bolton_Wigan,2008-2009,20,2008-12-28,,Bolton,Wigan,0,1,A,0,1,A,P Dowd,14,10,8,7,8,7,14,13,2,3,0,0,2.3,3.25,3.4,,,,,,,,,,,,,0,3
2008-2009_Everton_Sunderland,2008-2009,20,2008-12-28,,Everton,Sunderland,3,0,H,2,0,H,R Styles,10,8,6,5,8,2,6,10,1,4,0,0,1.8,3.6,5.0,,,,,,,,,,,,,3,0
2008-2009_Fulham_Chelsea,2008-2009,20,2008-12-28,,Fulham,Chelsea,2,2,D,1,0,H,A Marriner,5,19,2,14,1,7,9,8,1,2,0,0,6.5,3.75,1.61,,,,,,,,,,,,,1,1
2008-2009_Newcastle_Liverpool,2008-2009,20,2008-12-28,,Newcastle,Liverpool,1,5,A,1,2,A,M Halsey,10,17,7,12,4,9,7,11,2,1,0,0,5.0,3.6,1.8,,,,,,,,,,,,,0,3
2008-2009_West Brom_Tottenham,2008-2009,20,2008-12-28,,West Brom,Tottenham,2,0,H,0,0,D,S Tanner,17,4,11,3,8,4,13,12,3,2,0,1,3.5,3.4,2.2,,,,,,,,,,,,,3,0
2008-2009_West Ham_Stoke,2008-2009,20,2008-12-28,,West Ham,Stoke,2,1,H,0,1,A,M Jones,15,8,7,5,8,4,10,13,3,3,0,1,1.72,3.6,5.5,,,,,,,,,,,,,3,0
2008-2009_Man United_Middlesbrough,2008-2009,20,2008-12-29,,Man United,Middlesbrough,1,0,H,0,0,D,M Atkinson,28,7,13,2,8,4,10,17,2,0,0,0,1.2,6.5,19.0,,,,,,,,,,,,,3,0
2008-2009_Hull_Aston Villa,2008-2009,20,2008-12-30,,Hull,Aston Villa,0,1,A,0,0,D,S Bennett,8,7,3,3,9,5,11,8,1,2,0,0,4.33,3.6,1.91,,,,,,,,,,,,,0,3
2008-2009_Arsenal_Bolton,2008-2009,21,2009-01-10,,Arsenal,Bolton,1,0,H,0,0,D,C Foy,14,2,9,2,5,0,13,16,2,2,0,0,1.36,4.33,11.0,,,,,,,,,,,,,3,0
2008-2009_Aston Villa_West Brom,2008-2009,21,2009-01-10,,Aston Villa,West Brom,2,1,H,2,0,H,S Bennett,21,9,13,6,10,7,12,17,1,1,0,0,1.4,4.33,9.0,,,,,,,,,,,,,3,0
2008-2009_Everton_Hull,2008-2009,21,2009-01-10,,Everton,Hull,2,0,H,2,0,H,M Atkinson,8,5,5,0,5,3,14,26,2,5,0,0,1.62,3.75,6.0,,,,,,,,,,,,,3,0
2008-2009_Middlesbrough_Sunderland,2008-2009,21,2009-01-10,,Middlesbrough,Sunderland,1,1,D,1,0,H,P Dowd,9,10,3,5,2,7,11,13,0,4,0,0,2.25,3.2,3.4,,,,,,,,,,,,,1,1
2008-2009_Newcastle_West Ham,2008-2009,21,2009-01-10,,Newcastle,West Ham,2,2,D,1,1,D,A Wiley,21,12,12,11,8,3,10,18,1,0,0,0,2.2,3.3,3.4,,,,,,,,,,,,,1,1
2008-2009_Stoke_Liverpool,2008-2009,21,2009-01-10,,Stoke,Liverpool,0,0,D,0,0,D,L Mason,5,7,0,3,4,5,10,10,2,2,0,0,10.0,4.5,1.36,,,,,,,,,,,,,1,1
2008-2009_Man United_Chelsea,2008-2009,21,2009-01-11,,Man United,Chelsea,3,0,H,1,0,H,H Webb,14,10,11,6,6,3,14,14,3,5,0,0,2.2,3.2,3.5,,,,,,,,,,,,,3,0
2008-2009_Wigan_Tottenham,2008-2009,21,2009-01-11,,Wigan,Tottenham,1,0,H,0,0,D,A Marriner,13,6,5,3,8,3,13,13,3,3,0,0,2.5,3.25,2.88,,,,,,,,,,,,,3,0
2008-2009_Man United_Wigan,2008-2009,21,2009-01-14,,Man United,Wigan,1,0,H,1,0,H,S Bennett,9,13,6,3,4,6,9,9,0,3,0,0,1.2,6.0,15.0,,,,,,,,,,,,,3,0
2008-2009_Blackburn_Newcastle,2008-2009,22,2009-01-17,,Blackburn,Newcastle,3,0,H,0,0,D,R Styles,9,10,4,3,2,5,13,10,2,3,0,1,2.0,3.4,3.8,,,,,,,,,,,,,3,0
2008-2009_Bolton_Man United,2008-2009,22,2009-01-17,,Bolton,Man United,0,1,A,0,0,D,A Marriner,7,16,2,13,1,8,8,5,1,1,0,0,8.0,3.8,1.5,,,,,,,,,,,,,0,3
2008-2009_Chelsea_Stoke,2008-2009,22,2009-01-17,,Chelsea,Stoke,2,1,H,0,0,D,P Walton,37,4,22,1,10,4,6,16,0,3,0,0,1.2,6.5,15.0,,,,,,,,,,,,,3,0
2008-2009_Hull_Arsenal,2008-2009,22,2009-01-17,,Hull,Arsenal,1,3,A,0,1,A,A Wiley,4,13,3,9,4,4,11,19,1,1,0,0,5.5,4.0,1.62,,,,,,,,,,,,,0,3
2008-2009_Man City_Wigan,2008-2009,22,2009-01-17,,Man City,Wigan,1,0,H,0,0,D,L Mason,10,15,3,6,2,11,12,16,1,4,1,0,2.0,3.4,3.75,,,,,,,,,,,,,3,0
2008-2009_Sunderland_Aston Villa,2008-2009,22,2009-01-17,,Sunderland,Aston Villa,1,2,A,1,0,H,M Dean,9,4,6,3,8,6,14,17,4,2,0,1,3.25,3.25,2.25,,,,,,,,,,,,,0,3
2008-2009_West Brom_Middlesbrough,2008-2009,22,2009-01-17,,West Brom,Middlesbrough,3,0,H,1,0,H,M Halsey,12,9,8,3,5,3,13,4,0,2,0,1,2.38,3.3,3.0,,,,,,,,,,,,,3,0
2008-2009_Tottenham_Portsmouth,2008-2009,22,2009-01-18,,Tottenham,Portsmouth,1,1,D,0,0,D,S Bennett,26,11,15,4,8,4,6,10,0,2,0,0,1.73,3.6,5.0,,,,,,,,,,,,,1,1
2008-2009_West Ham_Fulham,2008-2009,22,2009-01-18,,West Ham,Fulham,3,1,H,1,1,D,P Dowd,11,9,7,5,3,3,13,17,1,3,0,0,2.1,3.3,3.6,,,,,,,,,,,,,3,0
2008-2009_Liverpool_Everton,2008-2009,22,2009-01-19,,Liverpool,Everton,1,1,D,0,0,D,H Webb,9,7,5,6,4,4,19,15,0,2,0,0,1.62,3.75,6.0,,,,,,,,,,,,,1,1
2008-2009_Portsmouth_Aston Villa,2008-2009,23,2009-01-27,,Portsmouth,Aston Villa,0,1,A,0,1,A,P Walton,17,9,8,2,17,5,9,10,2,2,1,0,3.25,3.4,2.3,,,,,,,,,,,,,0,3
2008-2009_Sunderland_Fulham,2008-2009,23,2009-01-27,,Sunderland,Fulham,1,0,H,0,0,D,M Halsey,16,15,11,8,3,1,2,10,0,0,0,0,2.25,3.3,3.5,,,,,,,,,,,,,3,0
2008-2009_Tottenham_Stoke,2008-2009,23,2009-01-27,,Tottenham,Stoke,3,1,H,3,0,H,M Riley,22,6,14,3,7,4,19,21,2,3,0,0,1.61,3.8,6.5,,,,,,,,,,,,,3,0
2008-2009_West Brom_Man United,2008-2009,23,2009-01-27,,West Brom,Man United,0,5,A,0,2,A,R Styles,10,17,4,10,5,4,11,7,5,2,1,0,10.0,5.0,1.36,,,,,,,,,,,,,0,3
2008-2009_Blackburn_Bolton,2008-2009,23,2009-01-28,,Blackburn,Bolton,2,2,D,0,2,A,M Dean,15,9,12,5,6,4,12,14,3,4,0,0,2.0,3.25,4.5,,,,,,,,,,,,,1,1
2008-2009_Chelsea_Middlesbrough,2008-2009,23,2009-01-28,,Chelsea,Middlesbrough,2,0,H,0,0,D,L Probert,23,7,12,5,8,3,6,20,0,2,0,0,1.25,6.0,15.0,,,,,,,,,,,,,3,0
2008-2009_Everton_Arsenal,2008-2009,23,2009-01-28,,Everton,Arsenal,1,1,D,0,0,D,A Marriner,7,7,3,4,7,6,9,11,2,2,0,0,3.0,3.3,2.5,,,,,,,,,,,,,1,1
2008-2009_Man City_Newcastle,2008-2009,23,2009-01-28,,Man City,Newcastle,2,1,H,1,0,H,M Jones,14,2,7,1,7,0,8,11,1,2,0,0,1.75,3.75,5.0,,,,,,,,,,,,,3,0
2008-2009_West Ham_Hull,2008-2009,23,2009-01-28,,West Ham,Hull,2,0,H,1,0,H,H Webb,25,15,13,12,11,5,11,15,0,1,0,0,1.83,3.6,4.75,,,,,,,,,,,,,3,0
2008-2009_Wigan_Liverpool,2008-2009,23,2009-01-28,,Wigan,Liverpool,1,1,D,0,1,A,P Dowd,3,10,1,5,2,2,12,17,1,0,0,0,5.0,3.5,1.83,,,,,,,,,,,,,1,1
2008-2009_Arsenal_West Ham,2008-2009,24,2009-01-31,,Arsenal,West Ham,0,0,D,0,0,D,S Bennett,15,2,8,2,13,3,12,12,2,2,0,0,1.5,4.2,7.0,,,,,,,,,,,,,1,1
2008-2009_Aston Villa_Wigan,2008-2009,24,2009-01-31,,Aston Villa,Wigan,0,0,D,0,0,D,R Styles,16,9,11,4,6,2,13,10,1,1,0,0,1.61,3.7,6.0,,,,,,,,,,,,,1,1
2008-2009_Bolton_Tottenham,2008-2009,24,2009-01-31,,Bolton,Tottenham,3,2,H,1,0,H,P Dowd,13,13,7,10,2,8,11,14,0,1,0,0,2.75,3.3,2.62,,,,,,,,,,,,,3,0
2008-2009_Fulham_Portsmouth,2008-2009,24,2009-01-31,,Fulham,Portsmouth,3,1,H,1,0,H,A Wiley,6,12,6,6,5,8,9,8,0,1,0,0,2.0,3.3,4.0,,,,,,,,,,,,,3,0
2008-2009_Hull_West Brom,2008-2009,24,2009-01-31,,Hull,West Brom,2,2,D,1,0,H,P Walton,16,13,12,7,8,6,13,12,2,4,0,0,2.2,3.2,3.5,,,,,,,,,,,,,1,1
2008-2009_Man United_Everton,2008-2009,24,2009-01-31,,Man United,Everton,1,0,H,1,0,H,M Halsey,17,7,10,4,6,2,11,14,0,0,0,0,1.36,4.5,10.0,,,,,,,,,,,,,3,0
2008-2009_Middlesbrough_Blackburn,2008-2009,24,2009-01-31,,Middlesbrough,Blackburn,0,0,D,0,0,D,C Foy,7,15,4,10,3,9,9,16,0,4,0,0,2.5,3.3,2.87,,,,,,,,,,,,,1,1
2008-2009_Stoke_Man City,2008-2009,24,2009-01-31,,Stoke,Man City,1,0,H,1,0,H,M Atkinson,7,17,4,7,7,6,9,9,1,1,1,0,3.25,3.3,2.25,,,,,,,,,,,,,3,0
2008-2009_Liverpool_Chelsea,2008-2009,24,2009-02-01,,Liverpool,Chelsea,2,0,H,0,0,D,M Riley,21,4,15,1,12,1,20,15,4,3,0,1,2.5,3.1,3.1,,,,,,,,,,,,,3,0
2008-2009_Newcastle_Sunderland,2008-2009,24,2009-02-01,,Newcastle,Sunderland,1,1,D,0,1,A,H Webb,15,16,10,9,4,3,13,19,2,4,0,0,2.6,3.2,2.8,,,,,,,,,,,,,1,1
2008-2009_Blackburn_Aston Villa,2008-2009,25,2009-02-07,,Blackburn,Aston Villa,0,2,A,0,1,A,S Bennett,17,15,8,8,4,13,11,9,2,0,0,0,2.87,3.3,2.5,,,,,,,,,,,,,0,3
2008-2009_Chelsea_Hull,2008-2009,25,2009-02-07,,Chelsea,Hull,0,0,D,0,0,D,L Mason,13,12,6,4,13,3,11,16,1,2,0,0,1.2,6.0,19.0,,,,,,,,,,,,,1,1
2008-2009_Everton_Bolton,2008-2009,25,2009-02-07,,Everton,Bolton,3,0,H,1,0,H,P Walton,20,7,11,4,8,4,7,17,1,1,0,0,1.72,3.4,5.5,,,,,,,,,,,,,3,0
2008-2009_Man City_Middlesbrough,2008-2009,25,2009-02-07,,Man City,Middlesbrough,1,0,H,0,0,D,A Marriner,20,7,12,4,13,3,6,10,0,1,0,0,1.61,3.75,6.0,,,,,,,,,,,,,3,0
2008-2009_Portsmouth_Liverpool,2008-2009,25,2009-02-07,,Portsmouth,Liverpool,2,3,A,0,0,D,H Webb,9,14,7,9,2,4,10,9,1,0,0,0,5.0,3.3,1.8,,,,,,,,,,,,,0,3
2008-2009_Sunderland_Stoke,2008-2009,25,2009-02-07,,Sunderland,Stoke,2,0,H,0,0,D,R Styles,12,5,6,1,3,3,7,9,2,1,0,1,1.83,3.5,4.5,,,,,,,,,,,,,3,0
2008-2009_West Brom_Newcastle,2008-2009,25,2009-02-07,,West Brom,Newcastle,2,3,A,1,3,A,C Foy,13,10,7,7,3,4,7,11,2,2,0,0,2.25,3.3,3.25,,,,,,,,,,,,,0,3
2008-2009_Wigan_Fulham,2008-2009,25,2009-02-07,,Wigan,Fulham,0,0,D,0,0,D,L Probert,10,8,3,2,4,8,9,12,1,2,0,0,2.0,3.4,3.8,,,,,,,,,,,,,1,1
2008-2009_Tottenham_Arsenal,2008-2009,25,2009-02-08,,Tottenham,Arsenal,0,0,D,0,0,D,M Dean,16,4,6,1,6,4,14,14,1,2,0,1,3.0,3.3,2.4,,,,,,,,,,,,,1,1
2008-2009_West Ham_Man United,2008-2009,25,2009-02-08,,West Ham,Man United,0,1,A,0,0,D,P Dowd,9,11,5,6,5,11,14,8,1,1,0,0,6.5,3.75,1.57,,,,,,,,,,,,,0,3
2008-2009_Portsmouth_Man City,2008-2009,25,2009-02-14,,Portsmouth,Man City,2,0,H,0,0,D,L Probert,15,10,9,7,8,2,12,8,1,3,0,0,2.87,3.25,2.5,,,,,,,,,,,,,3,0
2008-2009_Man United_Fulham,2008-2009,25,2009-02-18,,Man United,Fulham,3,0,H,2,0,H,A Marriner,17,5,9,0,11,2,7,13,1,1,0,0,1.25,5.5,13.0,,,,,,,,,,,,,3,0
2008-2009_Arsenal_Sunderland,2008-2009,26,2009-02-21,,Arsenal,Sunderland,0,0,D,0,0,D,A Wiley,16,3,9,2,8,3,6,12,2,2,0,0,1.4,4.33,9.0,,,,,,,,,,,,,1,1
2008-2009_Aston Villa_Chelsea,2008-2009,26,2009-02-21,,Aston Villa,Chelsea,0,1,A,0,1,A,M Halsey,12,18,5,12,6,11,9,12,1,3,0,0,3.3,3.3,2.25,,,,,,,,,,,,,0,3
2008-2009_Bolton_West Ham,2008-2009,26,2009-02-21,,Bolton,West Ham,2,1,H,2,0,H,S Tanner,12,17,8,12,4,13,18,14,0,2,0,0,2.3,3.3,3.1,,,,,,,,,,,,,3,0
2008-2009_Man United_Blackburn,2008-2009,26,2009-02-21,,Man United,Blackburn,2,1,H,1,1,D,H Webb,15,12,7,7,4,7,7,19,2,2,0,0,1.25,5.5,13.0,,,,,,,,,,,,,3,0
2008-2009_Middlesbrough_Wigan,2008-2009,26,2009-02-21,,Middlesbrough,Wigan,0,0,D,0,0,D,M Dean,6,12,3,6,5,1,6,15,2,4,0,0,2.4,3.25,3.0,,,,,,,,,,,,,1,1
2008-2009_Stoke_Portsmouth,2008-2009,26,2009-02-21,,Stoke,Portsmouth,2,2,D,0,0,D,M Jones,6,6,2,2,2,3,6,10,1,3,0,0,2.5,3.25,2.87,,,,,,,,,,,,,1,1
2008-2009_Fulham_West Brom,2008-2009,26,2009-02-22,,Fulham,West Brom,2,0,H,0,0,D,M Atkinson,19,8,9,5,12,4,11,10,0,1,0,0,1.8,3.5,4.75,,,,,,,,,,,,,3,0
2008-2009_Liverpool_Man City,2008-2009,26,2009-02-22,,Liverpool,Man City,1,1,D,0,0,D,P Dowd,18,10,5,4,6,4,10,13,1,2,0,0,1.57,3.75,7.0,,,,,,,,,,,,,1,1
2008-2009_Newcastle_Everton,2008-2009,26,2009-02-22,,Newcastle,Everton,0,0,D,0,0,D,L Mason,4,15,0,5,0,6,15,15,0,1,1,0,2.87,3.25,2.5,,,,,,,,,,,,,1,1
