Season,HomeTeam,AwayTeam,FullTimeResult,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,Favourites,ROIonFavourites,ROIonUnderdogs,ROIonDraws,FavouriteXOdds,ROIonFavouriteX
2011-2012,Blackburn,Sunderland,H,0.0,0.0,2.4,3.4,2.88,,,Home,140.0,-100.0,-100.0,1.406896551724138,40.68965517241381
2011-2012,Everton,Arsenal,A,0.0,0.0,3.0,3.4,2.3,,,Away,129.99999999999997,-100.0,-100.0,1.3719298245614036,37.192982456140356
2011-2012,Man City,Chelsea,H,0.0,0.0,1.91,3.6,4.0,,,Home,91.0,-100.0,-100.0,1.247912885662432,24.791288566243196
2011-2012,QPR,Liverpool,H,0.0,0.0,5.0,3.6,1.73,,,Away,-100.0,400.0,-100.0,1.1684803001876172,-100.0
2011-2012,Tottenham,Stoke,D,0.0,0.0,1.4,4.5,8.5,,,Home,-100.0,-100.0,350.0,1.0677966101694916,6.779661016949163
2011-2012,Arsenal,Aston Villa,H,0.0,0.0,1.33,5.0,10.0,,,Home,33.0,-100.0,-100.0,1.0505529225908374,5.055292259083743
2011-2012,Bolton,Blackburn,H,0.0,0.0,2.4,3.4,2.9,,,Home,140.0,-100.0,-100.0,1.406896551724138,40.68965517241381
2011-2012,Chelsea,Tottenham,D,0.0,0.0,1.83,3.6,4.33,,,Home,-100.0,-100.0,260.0,1.2132596685082873,21.32596685082872
2011-2012,Liverpool,Wigan,A,0.0,0.0,1.29,5.5,11.0,,,Home,-100.0,1000.0,-100.0,1.044918998527246,-100.0
2011-2012,Norwich,Wolves,H,1.0,0.0,1.73,3.75,4.75,,,Home,73.0,-100.0,-100.0,1.1838503649635037,18.385036496350367
2011-2012,Stoke,Man City,D,0.0,0.0,6.0,3.75,1.62,,,Away,-100.0,-100.0,275.0,1.1312849162011174,13.128491620111731
2011-2012,Sunderland,QPR,H,0.0,1.0,2.0,3.4,3.8,,,Home,100.0,-100.0,-100.0,1.259259259259259,25.92592592592591
2011-2012,Swansea,Everton,A,0.0,0.0,2.2,3.25,3.4,,,Home,-100.0,240.0,-100.0,1.311926605504587,-100.0
2011-2012,West Brom,Newcastle,A,0.0,0.0,2.3,3.4,3.1,,,Home,-100.0,210.0,-100.0,1.3719298245614036,-100.0
2011-2012,Man United,Fulham,H,0.0,0.0,1.22,6.0,15.0,,,Home,22.0,-100.0,-100.0,1.0138504155124657,1.385041551246573
2011-2012,Aston Villa,Chelsea,A,0.0,0.0,4.5,3.5,1.83,,,Away,83.0,-100.0,-100.0,1.201688555347092,20.168855534709195
2011-2012,Everton,West Brom,H,0.0,0.0,1.83,3.5,4.5,,,Home,83.0,-100.0,-100.0,1.201688555347092,20.168855534709195
2011-2012,Fulham,Norwich,H,0.0,0.0,1.7,3.75,5.0,,,Home,70.0,-100.0,-100.0,1.1697247706422018,16.972477064220186
2011-2012,Man City,Sunderland,D,0.0,0.0,1.22,6.5,12.0,,,Home,-100.0,-100.0,550.0,1.02720207253886,2.7202072538860023
2011-2012,QPR,Arsenal,H,0.0,0.0,5.5,4.2,1.57,,,Away,-100.0,450.0,-100.0,1.1428076256499136,-100.0
2011-2012,Wigan,Stoke,H,0.0,0.0,2.63,3.25,2.75,,,Home,163.0,-100.0,-100.0,1.453656462585034,45.365646258503375
2011-2012,Wolves,Bolton,A,0.0,0.0,2.3,3.4,3.1,,,Home,-100.0,210.0,-100.0,1.3719298245614036,-100.0
2011-2012,Newcastle,Liverpool,H,0.0,1.0,2.88,3.4,2.4,,,Away,-100.0,188.0,-100.0,1.406896551724138,-100.0
2011-2012,Tottenham,Swansea,H,0.0,0.0,1.4,4.5,8.5,,,Home,40.0,-100.0,-100.0,1.0677966101694916,6.779661016949163
2011-2012,Blackburn,Man United,A,0.0,0.0,9.0,4.75,1.36,,,Away,36.0,-100.0,-100.0,1.0572831423895257,5.728314238952564
2011-2012,Swansea,Newcastle,A,0.0,0.0,2.4,3.4,2.88,,,Home,-100.0,188.0,-100.0,1.406896551724138,-100.0
2011-2012,Bolton,Fulham,A,0.0,0.0,2.6,3.3,2.75,,,Home,-100.0,175.0,-100.0,1.4542372881355934,-100.0
2011-2012,Chelsea,Wigan,H,0.0,0.0,1.25,6.0,12.0,,,Home,25.0,-100.0,-100.0,1.0344827586206895,3.4482758620689538
2011-2012,Liverpool,Aston Villa,D,0.0,0.0,1.44,4.33,7.5,,,Home,-100.0,-100.0,333.0,1.0806239168110918,8.062391681109176
2011-2012,Norwich,Everton,D,0.0,0.0,3.0,3.3,2.4,,,Away,-100.0,-100.0,230.0,1.3894736842105262,38.94736842105263
2011-2012,Stoke,Wolves,H,0.0,0.0,1.57,4.0,6.0,,,Home,57.0,-100.0,-100.0,1.1274685816876122,12.746858168761221
2011-2012,Sunderland,Tottenham,D,0.0,0.0,3.3,3.4,2.2,,,Away,-100.0,-100.0,240.0,1.3357142857142856,33.571428571428555
2011-2012,West Brom,Blackburn,H,0.0,1.0,1.91,3.6,4.0,,,Home,91.0,-100.0,-100.0,1.247912885662432,24.791288566243196
2011-2012,Arsenal,Man City,H,0.0,1.0,2.4,3.4,2.88,,,Home,140.0,-100.0,-100.0,1.406896551724138,40.68965517241381
2011-2012,Man United,QPR,H,0.0,1.0,1.17,7.5,15.0,,,Home,17.0,-100.0,-100.0,1.0121107266435985,1.2110726643598468
2011-2012,Aston Villa,Stoke,D,0.0,0.0,2.2,3.3,3.4,,,Home,-100.0,-100.0,230.0,1.32,32.0
2011-2012,Everton,Sunderland,H,0.0,0.0,1.83,3.5,4.5,,,Home,83.0,-100.0,-100.0,1.201688555347092,20.168855534709195
2011-2012,Fulham,Chelsea,D,0.0,0.0,3.5,3.4,2.1,,,Away,-100.0,-100.0,240.0,1.2981818181818183,29.81818181818184
2011-2012,Newcastle,Bolton,H,0.0,0.0,1.53,4.2,6.0,,,Home,53.0,-100.0,-100.0,1.1214659685863877,12.146596858638773
2011-2012,Tottenham,Norwich,A,0.0,0.0,1.29,5.5,11.0,,,Home,-100.0,1000.0,-100.0,1.044918998527246,-100.0
2011-2012,Blackburn,Liverpool,A,0.0,1.0,3.5,3.4,2.1,,,Away,110.0,-100.0,-100.0,1.2981818181818183,29.81818181818184
2011-2012,Man City,West Brom,H,0.0,0.0,1.25,5.5,13.0,,,Home,25.0,-100.0,-100.0,1.0185185185185184,1.8518518518518334
2011-2012,QPR,Swansea,H,0.0,0.0,2.1,3.4,3.5,,,Home,110.0,-100.0,-100.0,1.2981818181818183,29.81818181818184
2011-2012,Wigan,Man United,H,0.0,0.0,9.0,4.75,1.36,,,Away,-100.0,800.0,-100.0,1.0572831423895257,-100.0
2011-2012,Wolves,Arsenal,A,1.0,0.0,7.0,4.5,1.44,,,Away,44.0,-100.0,-100.0,1.090909090909091,9.090909090909108
2011-2012,Norwich,Man City,A,0.0,0.0,6.0,4.2,1.53,,,Away,53.0,-100.0,-100.0,1.1214659685863877,12.146596858638773
2011-2012,Sunderland,Wolves,D,0.0,0.0,1.5,4.2,6.5,,,Home,-100.0,-100.0,320.0,1.105263157894737,10.5263157894737
2011-2012,Swansea,Blackburn,H,0.0,0.0,1.91,3.5,4.0,,,Home,91.0,-100.0,-100.0,1.2356746765249538,23.56746765249538
2011-2012,West Brom,QPR,H,0.0,0.0,2.1,3.4,3.5,,,Home,110.0,-100.0,-100.0,1.2981818181818183,29.81818181818184
2011-2012,Man United,Aston Villa,H,0.0,0.0,1.22,6.5,13.0,,,Home,22.0,-100.0,-100.0,1.02720207253886,2.7202072538860023
2011-2012,Arsenal,Wigan,A,0.0,0.0,1.25,6.0,12.0,,,Home,-100.0,1100.0,-100.0,1.0344827586206895,-100.0
2011-2012,Arsenal,Chelsea,D,0.0,0.0,2.0,3.6,3.6,,,Home,-100.0,-100.0,260.0,1.2857142857142856,28.571428571428555
2011-2012,Aston Villa,Sunderland,D,0.0,1.0,2.3,3.3,3.2,,,Home,-100.0,-100.0,230.0,1.3553571428571427,35.53571428571428
2011-2012,Blackburn,Norwich,H,0.0,0.0,2.1,3.4,3.5,,,Home,110.0,-100.0,-100.0,1.2981818181818183,29.81818181818184
2011-2012,Bolton,Swansea,D,0.0,0.0,2.2,3.3,3.4,,,Home,-100.0,-100.0,230.0,1.32,32.0
2011-2012,Fulham,Wigan,H,0.0,0.0,1.91,3.6,4.0,,,Home,91.0,-100.0,-100.0,1.247912885662432,24.791288566243196
2011-2012,Newcastle,Stoke,H,0.0,0.0,1.67,3.75,5.5,,,Home,67.0,-100.0,-100.0,1.1554428044280445,15.54428044280445
2011-2012,QPR,Tottenham,H,1.0,0.0,4.0,3.6,1.91,,,Away,-100.0,300.0,-100.0,1.247912885662432,-100.0
2011-2012,Liverpool,West Brom,A,0.0,0.0,1.44,4.33,7.5,,,Home,-100.0,650.0,-100.0,1.0806239168110918,-100.0
2011-2012,Man United,Everton,D,0.0,0.0,1.3,5.0,11.0,,,Home,-100.0,-100.0,400.0,1.031746031746032,3.174603174603206
2011-2012,Wolves,Man City,A,0.0,0.0,12.0,6.5,1.22,,,Away,22.0,-100.0,-100.0,1.02720207253886,2.7202072538860023
2011-2012,Aston Villa,Bolton,A,0.0,0.0,1.91,3.5,4.0,,,Home,-100.0,300.0,-100.0,1.2356746765249538,-100.0
2011-2012,Everton,Fulham,H,0.0,0.0,1.83,3.5,4.5,,,Home,83.0,-100.0,-100.0,1.201688555347092,20.168855534709195
2011-2012,Norwich,Liverpool,A,0.0,0.0,3.8,3.4,2.0,,,Away,100.0,-100.0,-100.0,1.259259259259259,25.92592592592591
2011-2012,Stoke,Arsenal,D,0.0,0.0,4.33,3.6,1.83,,,Away,-100.0,-100.0,260.0,1.2132596685082873,21.32596685082872
2011-2012,Sunderland,Bolton,D,0.0,0.0,2.0,3.5,3.75,,,Home,-100.0,-100.0,250.0,1.2727272727272727,27.272727272727266
2011-2012,Swansea,Wolves,D,0.0,0.0,1.53,4.0,6.5,,,Home,-100.0,-100.0,300.0,1.1066907775768535,10.669077757685358
2011-2012,West Brom,Aston Villa,D,0.0,0.0,2.1,3.4,3.5,,,Home,-100.0,-100.0,240.0,1.2981818181818183,29.81818181818184
2011-2012,Wigan,Newcastle,H,0.0,0.0,2.8,3.4,2.5,,,Away,-100.0,180.0,-100.0,1.440677966101695,-100.0
2011-2012,Chelsea,QPR,H,0.0,0.0,1.4,4.5,8.5,,,Home,40.0,-100.0,-100.0,1.0677966101694916,6.779661016949163
2011-2012,Tottenham,Blackburn,H,0.0,0.0,1.36,5.0,8.0,,,Home,36.0,-100.0,-100.0,1.069182389937107,6.918238993710688
2011-2012,Man City,Man United,H,0.0,0.0,2.1,3.5,3.4,,,Home,110.0,-100.0,-100.0,1.3125,31.25
2011-2012,Liverpool,Fulham,A,0.0,0.0,1.62,4.0,5.5,,,Home,-100.0,450.0,-100.0,1.1530249110320283,-100.0
2011-2012,Stoke,Everton,D,0.0,0.0,2.75,3.25,2.6,,,Away,-100.0,-100.0,225.0,1.4444444444444444,44.44444444444443
2011-2012,Bolton,Tottenham,A,0.0,0.0,4.0,3.6,1.91,,,Away,91.0,-100.0,-100.0,1.247912885662432,24.791288566243196
2011-2012,Chelsea,Newcastle,A,0.0,0.0,1.5,4.33,6.5,,,Home,-100.0,550.0,-100.0,1.114065180102916,-100.0
2011-2012,Arsenal,Norwich,D,0.0,0.0,1.22,6.5,12.0,,,Home,-100.0,-100.0,550.0,1.02720207253886,2.7202072538860023
2011-2012,Aston Villa,Tottenham,D,0.0,1.0,4.2,3.75,1.83,,,Away,-100.0,-100.0,275.0,1.2298387096774197,22.983870967741964
2011-2012,Bolton,West Brom,D,0.0,0.0,2.0,3.5,3.75,,,Home,-100.0,-100.0,250.0,1.2727272727272727,27.272727272727266
2011-2012,Fulham,Sunderland,H,0.0,0.0,1.83,3.6,4.33,,,Home,83.0,-100.0,-100.0,1.2132596685082873,21.32596685082872
2011-2012,Man United,Swansea,H,0.0,0.0,1.17,7.0,17.0,,,Home,17.0,-100.0,-100.0,1.0024479804161566,0.24479804161565255
2011-2012,Newcastle,Man City,A,0.0,0.0,5.0,4.0,1.67,,,Away,67.0,-100.0,-100.0,1.1781305114638447,17.813051146384467
2011-2012,QPR,Stoke,H,0.0,0.0,1.83,3.75,4.2,,,Home,83.0,-100.0,-100.0,1.2298387096774197,22.983870967741964
2011-2012,Wolves,Everton,D,0.0,0.0,5.0,3.75,1.7,,,Away,-100.0,-100.0,275.0,1.1697247706422018,16.972477064220186
2011-2012,Blackburn,Wigan,A,0.0,0.0,2.4,3.5,2.88,,,Home,-100.0,188.0,-100.0,1.4237288135593222,-100.0
2011-2012,Liverpool,Chelsea,H,0.0,0.0,2.1,3.5,3.4,,,Home,110.0,-100.0,-100.0,1.3125,31.25
2011-2012,Chelsea,Blackburn,H,0.0,0.0,1.3,5.5,10.0,,,Home,30.0,-100.0,-100.0,1.0514705882352942,5.14705882352942
2011-2012,Everton,Newcastle,H,0.0,0.0,2.2,3.5,3.2,,,Home,120.00000000000004,-100.0,-100.0,1.3508771929824563,35.087719298245645
2011-2012,Man City,QPR,H,0.0,1.0,1.13,9.0,19.0,,,Home,12.999999999999986,-100.0,-100.0,1.0039486673247775,0.3948667324777517
2011-2012,Norwich,Aston Villa,H,0.0,0.0,2.2,3.4,3.25,,,Home,120.00000000000004,-100.0,-100.0,1.3357142857142856,33.571428571428555
2011-2012,Stoke,Bolton,D,0.0,0.0,2.38,3.5,2.88,,,Home,-100.0,-100.0,250.0,1.4166666666666667,41.666666666666686
2011-2012,Sunderland,Man United,A,0.0,0.0,7.0,4.5,1.44,,,Away,44.0,-100.0,-100.0,1.090909090909091,9.090909090909108
2011-2012,Swansea,Liverpool,H,0.0,0.0,3.4,3.5,2.1,,,Away,-100.0,240.0,-100.0,1.3125,-100.0
2011-2012,Tottenham,Fulham,H,0.0,0.0,1.4,4.5,8.5,,,Home,40.0,-100.0,-100.0,1.0677966101694916,6.779661016949163
2011-2012,West Brom,Arsenal,A,0.0,0.0,5.0,4.0,1.67,,,Away,67.0,-100.0,-100.0,1.1781305114638447,17.813051146384467
2011-2012,Wigan,Wolves,H,0.0,0.0,1.57,4.0,6.0,,,Home,57.0,-100.0,-100.0,1.1274685816876122,12.746858168761221
2012-2013,Arsenal,Sunderland,D,0.0,0.0,1.4,4.5,8.5,,,Home,-100.0,-100.0,350.0,1.0677966101694916,6.779661016949163
2012-2013,Fulham,Norwich,H,0.0,0.0,1.8,3.6,4.5,,,Home,80.0,-100.0,-100.0,1.2,20.0
2012-2013,Newcastle,Tottenham,H,0.0,0.0,2.5,3.4,2.75,,,Home,150.0,-100.0,-100.0,1.440677966101695,44.067796610169495
2012-2013,QPR,Swansea,A,0.0,0.0,2.0,3.4,3.8,,,Home,-100.0,280.0,-100.0,1.259259259259259,-100.0
2012-2013,Reading,Stoke,D,0.0,1.0,2.38,3.25,3.1,,,Home,-100.0,-100.0,225.0,1.3738898756660745,37.388987566607454
2012-2013,West Brom,Liverpool,H,0.0,1.0,4.2,3.5,1.91,,,Away,-100.0,320.0,-100.0,1.2356746765249538,-100.0
2012-2013,West Ham,Aston Villa,H,0.0,0.0,2.2,3.3,3.4,,,Home,120.00000000000004,-100.0,-100.0,1.32,32.0
2012-2013,Man City,Southampton,H,0.0,0.0,1.17,7.0,17.0,,,Home,17.0,-100.0,-100.0,1.0024479804161566,0.24479804161565255
2012-2013,Wigan,Chelsea,A,0.0,0.0,6.0,3.75,1.62,,,Away,62.0,-100.0,-100.0,1.1312849162011174,13.128491620111731
2012-2013,Everton,Man United,H,0.0,0.0,4.33,3.6,1.83,,,Away,-100.0,333.0,-100.0,1.2132596685082873,-100.0
2012-2013,Chelsea,Reading,H,0.0,0.0,1.25,5.5,13.0,,,Home,25.0,-100.0,-100.0,1.0185185185185184,1.8518518518518334
2012-2013,Aston Villa,Everton,A,1.0,0.0,2.9,3.4,2.4,,,Away,140.0,-100.0,-100.0,1.406896551724138,40.68965517241381
2012-2013,Chelsea,Newcastle,H,0.0,0.0,1.5,4.33,6.5,,,Home,50.0,-100.0,-100.0,1.114065180102916,11.406518010291606
2012-2013,Man United,Fulham,H,0.0,0.0,1.29,5.5,11.0,,,Home,29.0,-100.0,-100.0,1.044918998527246,4.4918998527246
2012-2013,Norwich,QPR,D,0.0,0.0,2.25,3.4,3.2,,,Home,-100.0,-100.0,240.0,1.3539823008849556,35.39823008849555
2012-2013,Southampton,Wigan,A,0.0,0.0,2.1,3.4,3.5,,,Home,-100.0,250.0,-100.0,1.2981818181818183,-100.0
2012-2013,Swansea,West Ham,H,0.0,0.0,2.1,3.3,3.6,,,Home,110.0,-100.0,-100.0,1.2833333333333332,28.333333333333314
2012-2013,Tottenham,West Brom,D,0.0,0.0,1.5,4.33,6.5,,,Home,-100.0,-100.0,333.0,1.114065180102916,11.406518010291606
2012-2013,Liverpool,Man City,D,0.0,0.0,3.1,3.4,2.3,,,Away,-100.0,-100.0,240.0,1.3719298245614036,37.192982456140356
2012-2013,Stoke,Arsenal,D,0.0,0.0,3.5,3.4,2.1,,,Away,-100.0,-100.0,240.0,1.2981818181818183,29.81818181818184
2012-2013,Man City,QPR,H,0.0,0.0,1.18,7.0,15.0,,,Home,18.0,-100.0,-100.0,1.0097799511002443,0.9779951100244375
2012-2013,Swansea,Sunderland,D,1.0,0.0,2.2,3.3,3.4,,,Home,-100.0,-100.0,230.0,1.32,32.0
2012-2013,Tottenham,Norwich,D,1.0,0.0,1.36,5.0,8.5,,,Home,-100.0,-100.0,400.0,1.069182389937107,6.918238993710688
2012-2013,West Brom,Everton,H,0.0,0.0,3.0,3.3,2.38,,,Away,-100.0,200.0,-100.0,1.382746478873239,-100.0
2012-2013,West Ham,Fulham,H,0.0,0.0,2.5,3.25,2.88,,,Home,150.0,-100.0,-100.0,1.4130434782608694,41.30434782608694
2012-2013,Wigan,Stoke,D,0.0,0.0,2.25,3.25,3.3,,,Home,-100.0,-100.0,225.0,1.3295454545454546,32.95454545454547
2012-2013,Liverpool,Arsenal,A,0.0,0.0,2.0,3.5,3.75,,,Home,-100.0,275.0,-100.0,1.2727272727272727,-100.0
2012-2013,Newcastle,Aston Villa,D,0.0,0.0,1.62,3.75,6.0,,,Home,-100.0,-100.0,275.0,1.1312849162011174,13.128491620111731
2012-2013,Southampton,Man United,A,0.0,0.0,6.0,4.2,1.53,,,Away,53.0,-100.0,-100.0,1.1214659685863877,12.146596858638773
2012-2013,Arsenal,Southampton,H,0.0,0.0,1.36,5.0,8.5,,,Home,36.0,-100.0,-100.0,1.069182389937107,6.918238993710688
2012-2013,Aston Villa,Swansea,H,0.0,0.0,2.38,3.25,3.1,,,Home,138.0,-100.0,-100.0,1.3738898756660745,37.388987566607454
2012-2013,Fulham,West Brom,H,0.0,1.0,2.1,3.4,3.5,,,Home,110.0,-100.0,-100.0,1.2981818181818183,29.81818181818184
2012-2013,Man United,Wigan,H,0.0,0.0,1.25,6.0,12.0,,,Home,25.0,-100.0,-100.0,1.0344827586206895,3.4482758620689538
2012-2013,Norwich,West Ham,D,0.0,0.0,2.38,3.4,3.0,,,Home,-100.0,-100.0,240.0,1.4,40.0
2012-2013,QPR,Chelsea,D,0.0,0.0,4.5,3.5,1.83,,,Away,-100.0,-100.0,250.0,1.201688555347092,20.168855534709195
2012-2013,Stoke,Man City,D,0.0,0.0,5.0,3.6,1.73,,,Away,-100.0,-100.0,260.0,1.1684803001876172,16.84803001876172
2012-2013,Sunderland,Liverpool,D,0.0,0.0,3.4,3.3,2.2,,,Away,-100.0,-100.0,230.0,1.32,32.0
2012-2013,Reading,Tottenham,A,0.0,0.0,3.75,3.5,2.0,,,Away,100.0,-100.0,-100.0,1.2727272727272727,27.272727272727266
2012-2013,Everton,Newcastle,D,0.0,0.0,1.73,3.6,5.0,,,Home,-100.0,-100.0,260.0,1.1684803001876172,16.84803001876172
2012-2013,Chelsea,Stoke,H,0.0,0.0,1.36,4.75,9.0,,,Home,36.0,-100.0,-100.0,1.0572831423895257,5.728314238952564
2012-2013,Southampton,Aston Villa,H,0.0,0.0,2.4,3.3,3.0,,,Home,140.0,-100.0,-100.0,1.3894736842105262,38.94736842105263
2012-2013,Swansea,Everton,A,1.0,0.0,3.0,3.3,2.4,,,Away,140.0,-100.0,-100.0,1.3894736842105262,38.94736842105263
2012-2013,West Brom,Reading,H,0.0,0.0,1.73,3.75,4.75,,,Home,73.0,-100.0,-100.0,1.1838503649635037,18.385036496350367
2012-2013,West Ham,Sunderland,D,0.0,0.0,2.1,3.3,3.6,,,Home,-100.0,-100.0,230.0,1.2833333333333332,28.333333333333314
2012-2013,Wigan,Fulham,A,0.0,0.0,2.4,3.3,3.0,,,Home,-100.0,200.0,-100.0,1.3894736842105262,-100.0
2012-2013,Liverpool,Man United,A,1.0,0.0,2.7,3.3,2.63,,,Away,163.0,-100.0,-100.0,1.463575042158516,46.357504215851606
2012-2013,Man City,Arsenal,D,0.0,0.0,1.75,3.6,4.75,,,Home,-100.0,-100.0,260.0,1.177570093457944,17.7570093457944
2012-2013,Newcastle,Norwich,H,0.0,0.0,1.8,3.6,4.5,,,Home,80.0,-100.0,-100.0,1.2,20.0
2012-2013,Tottenham,QPR,H,0.0,0.0,1.44,4.33,7.5,,,Home,44.0,-100.0,-100.0,1.0806239168110918,8.062391681109176
2012-2013,Arsenal,Chelsea,A,0.0,0.0,2.1,3.4,3.5,,,Home,-100.0,250.0,-100.0,1.2981818181818183,-100.0
2012-2013,Everton,Southampton,H,0.0,0.0,1.4,4.75,8.0,,,Home,40.0,-100.0,-100.0,1.08130081300813,8.130081300813004
2012-2013,Fulham,Man City,A,0.0,0.0,4.33,3.6,1.83,,,Away,83.0,-100.0,-100.0,1.2132596685082873,21.32596685082872
2012-2013,Man United,Tottenham,A,0.0,0.0,1.57,4.0,6.0,,,Home,-100.0,500.0,-100.0,1.1274685816876122,-100.0
2012-2013,Norwich,Liverpool,A,0.0,0.0,4.75,3.75,1.73,,,Away,73.0,-100.0,-100.0,1.1838503649635037,18.385036496350367
2012-2013,Reading,Newcastle,D,0.0,0.0,2.88,3.3,2.5,,,Away,-100.0,-100.0,230.0,1.4224137931034482,42.241379310344826
2012-2013,Stoke,Swansea,H,0.0,0.0,1.91,3.4,4.2,,,Home,91.0,-100.0,-100.0,1.2229755178907722,22.297551789077218
2012-2013,Sunderland,Wigan,H,0.0,1.0,2.0,3.4,3.8,,,Home,100.0,-100.0,-100.0,1.259259259259259,25.92592592592591
2012-2013,Aston Villa,West Brom,D,0.0,0.0,2.4,3.3,3.0,,,Home,-100.0,-100.0,230.0,1.3894736842105262,38.94736842105263
2012-2013,QPR,West Ham,A,1.0,0.0,2.05,3.4,3.75,,,Home,-100.0,275.0,-100.0,1.2788990825688074,-100.0
2012-2013,Chelsea,Norwich,H,0.0,0.0,1.22,6.5,12.0,,,Home,22.0,-100.0,-100.0,1.02720207253886,2.7202072538860023
2012-2013,Man City,Sunderland,H,0.0,0.0,1.29,5.5,11.0,,,Home,29.0,-100.0,-100.0,1.044918998527246,4.4918998527246
2012-2013,Swansea,Reading,D,0.0,0.0,1.91,3.6,4.0,,,Home,-100.0,-100.0,260.0,1.247912885662432,24.791288566243196
2012-2013,West Brom,QPR,H,0.0,0.0,1.83,3.75,4.2,,,Home,83.0,-100.0,-100.0,1.2298387096774197,22.983870967741964
2012-2013,West Ham,Arsenal,A,0.0,0.0,4.0,3.6,1.91,,,Away,91.0,-100.0,-100.0,1.247912885662432,24.791288566243196
2012-2013,Wigan,Everton,D,0.0,0.0,4.2,3.4,1.91,,,Away,-100.0,-100.0,240.0,1.2229755178907722,22.297551789077218
2012-2013,Liverpool,Stoke,D,0.0,0.0,1.44,4.33,7.5,,,Home,-100.0,-100.0,333.0,1.0806239168110918,8.062391681109176
2012-2013,Newcastle,Man United,A,0.0,0.0,4.2,3.75,1.83,,,Away,83.0,-100.0,-100.0,1.2298387096774197,22.983870967741964
2012-2013,Southampton,Fulham,D,0.0,0.0,2.75,3.3,2.6,,,Away,-100.0,-100.0,230.0,1.4542372881355934,45.423728813559336
2012-2013,Tottenham,Aston Villa,H,0.0,0.0,1.44,4.33,7.5,,,Home,44.0,-100.0,-100.0,1.0806239168110918,8.062391681109176
2012-2013,Fulham,Aston Villa,H,0.0,0.0,1.8,3.6,4.5,,,Home,80.0,-100.0,-100.0,1.2,20.0
2012-2013,Liverpool,Reading,H,0.0,0.0,1.33,5.0,10.0,,,Home,33.0,-100.0,-100.0,1.0505529225908374,5.055292259083743
2012-2013,Man United,Stoke,H,0.0,0.0,1.29,5.5,11.0,,,Home,29.0,-100.0,-100.0,1.044918998527246,4.4918998527246
2012-2013,Norwich,Arsenal,H,0.0,0.0,6.0,4.2,1.53,,,Away,-100.0,500.0,-100.0,1.1214659685863877,-100.0
2012-2013,Swansea,Wigan,H,0.0,0.0,2.1,3.4,3.5,,,Home,110.0,-100.0,-100.0,1.2981818181818183,29.81818181818184
2012-2013,Tottenham,Chelsea,A,0.0,0.0,2.5,3.4,2.75,,,Home,-100.0,175.0,-100.0,1.440677966101695,-100.0
2012-2013,West Brom,Man City,A,0.0,1.0,5.0,3.75,1.7,,,Away,70.0,-100.0,-100.0,1.1697247706422018,16.972477064220186
2012-2013,West Ham,Southampton,H,0.0,0.0,1.83,3.75,4.2,,,Home,83.0,-100.0,-100.0,1.2298387096774197,22.983870967741964
2012-2013,QPR,Everton,D,0.0,1.0,3.25,3.4,2.2,,,Away,-100.0,-100.0,240.0,1.3357142857142856,33.571428571428555
2012-2013,Sunderland,Newcastle,D,0.0,1.0,2.5,3.3,2.88,,,Home,-100.0,-100.0,230.0,1.4224137931034482,42.241379310344826
2012-2013,Arsenal,QPR,H,0.0,1.0,1.36,5.0,8.5,,,Home,36.0,-100.0,-100.0,1.069182389937107,6.918238993710688
2012-2013,Aston Villa,Norwich,D,1.0,0.0,2.0,3.5,3.75,,,Home,-100.0,-100.0,250.0,1.2727272727272727,27.272727272727266
2012-2013,Man City,Swansea,H,0.0,0.0,1.22,6.0,15.0,,,Home,22.0,-100.0,-100.0,1.0138504155124657,1.385041551246573
2012-2013,Reading,Fulham,D,0.0,0.0,2.75,3.4,2.5,,,Away,-100.0,-100.0,240.0,1.440677966101695,44.067796610169495
2012-2013,Stoke,Sunderland,D,0.0,0.0,1.95,3.3,4.2,,,Home,-100.0,-100.0,230.0,1.2257142857142855,22.571428571428555
2012-2013,Wigan,West Ham,H,0.0,0.0,2.25,3.4,3.2,,,Home,125.0,-100.0,-100.0,1.3539823008849556,35.39823008849555
2012-2013,Chelsea,Man United,A,2.0,0.0,2.4,3.4,2.9,,,Home,-100.0,190.0,-100.0,1.406896551724138,-100.0
2012-2013,Everton,Liverpool,D,0.0,0.0,2.6,3.3,2.75,,,Home,-100.0,-100.0,230.0,1.4542372881355934,45.423728813559336
2012-2013,Newcastle,West Brom,H,0.0,0.0,2.0,3.5,3.75,,,Home,100.0,-100.0,-100.0,1.2727272727272727,27.272727272727266
2012-2013,Southampton,Tottenham,A,0.0,0.0,4.2,3.75,1.83,,,Away,83.0,-100.0,-100.0,1.2298387096774197,22.983870967741964
2012-2013,Fulham,Everton,D,0.0,0.0,2.75,3.4,2.5,,,Away,-100.0,-100.0,240.0,1.440677966101695,44.067796610169495
2012-2013,Man United,Arsenal,H,0.0,1.0,1.7,3.8,5.0,,,Home,70.0,-100.0,-100.0,1.1745454545454546,17.454545454545453
2012-2013,Norwich,Stoke,H,0.0,0.0,2.6,3.3,2.75,,,Home,160.0,-100.0,-100.0,1.4542372881355934,45.423728813559336
2012-2013,Sunderland,Aston Villa,A,0.0,0.0,2.1,3.3,3.6,,,Home,-100.0,260.0,-100.0,1.2833333333333332,-100.0
